Press,Reporter,Category,Submission Date,Submission Time,Last Edited Date,Last Edited Time,Article Title,Article Body,Size,url
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240603,1033,,,China's anti-graft chief calls for deepened Party discipline education,"
Li Xi, a member of the Standing Committee of the Political Bureau of the Communist Party of China (CPC) Central Committee and secretary of the CPC Central Commission for Discipline Inspection, visits a rural school in Mabian Yi Autonomous County of Leshan City, southwest China's Sichuan Province, May 30, 2024. Li made an investigation and research tour in southwest China's Sichuan Province that began on Wednesday and concluded on Saturday. (Xinhua/Yue Yuewei)
CHENGDU, June 1 (Xinhua) -- Li Xi, China's anti-graft chief, has emphasized the need to carry out Party discipline education with high standards and strict requirements.
Li, a member of the Standing Committee of the Political Bureau of the Communist Party of China (CPC) Central Committee and secretary of the CPC Central Commission for Discipline Inspection (CCDI), made the remarks during an investigation and research tour in southwest China's Sichuan Province that began on Wednesday and concluded on Saturday.
He urged discipline inspection and supervision agencies nationwide to implement the arrangements made at the CCDI's third plenary session and push forward the high-quality development of related work.
While engaging in in-depth exchanges with ethnic minority communities in a village in Leshan City, Li stressed the need for efforts to address misconduct and corruption occurring on the doorsteps of the people, and the need for tightening Party discipline regarding the public.
He also visited an aviation company, an underground utility tunnel, the municipal public security bureau and a police station in Chengdu, the provincial capital.
He urged strengthened political oversight and anti-corruption efforts focusing on the country's most fundamental interests to facilitate high-quality economic and social development.
Discipline inspection and supervision agencies should play an exemplary role in conducting Party discipline education, which is a key task for this year's Party-building work, Li said when addressing a symposium during his tour.
He also stressed the need to integrate Party discipline education with efforts to rectify pointless formalities, with the aim of reducing burdens at the primary level.

Li Xi, a member of the Standing Committee of the Political Bureau of the Communist Party of China (CPC) Central Committee and secretary of the CPC Central Commission for Discipline Inspection, addresses a symposium on Party discipline education, in Chengdu, southwest China's Sichuan Province, May 31, 2024. Li made an investigation and research tour in southwest China's Sichuan Province that began on Wednesday and concluded on Saturday. (Xinhua/Yue Yuewei)
",2662,http://en.people.cn/n3/2024/0603/c90000-20177245.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240603,808,,,"Chinese vice premier urges all-out efforts to ensure smooth, fair college entrance exam","
Chinese Vice Premier Ding Xuexiang, also a member of the Standing Committee of the Political Bureau of the Communist Party of China Central Committee, inspects the preparatory work for the upcoming 2024 national college entrance examination at the Beijing Education Examinations Authority in Beijing, capital of China, June 2, 2024. Ding on Sunday inspected preparatory work for the exam, also known as Gaokao. (Xinhua/Huang Jingwen)
BEIJING, June 2 (Xinhua) -- Chinese Vice Premier Ding Xuexiang has urged all-out efforts to support the upcoming 2024 national college entrance examination and take due responsibilities to ensure it is smooth and fair.
Ding, also a member of the Standing Committee of the Political Bureau of the Communist Party of China (CPC) Central Committee, on Sunday inspected preparatory work for the exam, also known as Gaokao, which usually kicks off on June 7 each year.
At a Beijing middle school exam site, Ding learned about the exam room arrangement, waiting-for-exam management as well as related services. He also had talks with the staff members working in the monitoring, broadcasting and exam rooms.
He acknowledged their hard work. Also on behalf of the CPC Central Committee and the State Council, Ding extended sincere greetings and gratitude to all those working to ensure that everything linked to the exam proceeds as planned.
Noting that the number of students registering for this year's Gaokao hit a record high, Ding urged meticulous services in terms of traffic control and heatstroke prevention as well as combating noise and ensuring accommodation hygiene, with an aim to create a sound and comfortable exam environment.
At the Beijing Education Examinations Authority, Ding stressed that fairness and safety are the lifeline of Gaokao, asking for strict confidentiality management and crackdown on exam fraud.
Data from the education ministry show that 13.42 million students have registered for China's 2024 national college entrance examination, an increase of 510,000 students from last year. Gaokao is considered the most important exam in China.

Chinese Vice Premier Ding Xuexiang, also a member of the Standing Committee of the Political Bureau of the Communist Party of China Central Committee, inspects the preparatory work for the upcoming 2024 national college entrance examination at a Beijing middle school exam site in Beijing, capital of China, June 2, 2024. Ding on Sunday inspected preparatory work for the exam, also known as Gaokao. (Xinhua/Huang Jingwen)
",2526,http://en.people.cn/n3/2024/0603/c90000-20176980.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240603,806,,,Xi Story: Illuminating the future of every child,"
Children perform dragon dance to greet the upcoming International Children's Day at a kindergarten in Wenling City, east China's Zhejiang Province, May 30, 2024. (Photo by Zhou Xuejun/Xinhua)
BEIJING, June 1 (Xinhua) -- In May 2004, in the suburbs of Nanchong in southwest China's Sichuan Province, then-Party chief of the eastern Zhejiang Province Xi Jinping ceremoniously deposited a handful of soil onto a cornerstone, marking the inception of a construction project.
This land was subsequently transformed into Zhijiang Primary School through collaborative efforts and ""paired-up assistance"" from Zhejiang. The school was named after a major river in Zhejiang to remember the latter's help.
Two decades later, Xi, now Chinese president and general secretary of the Communist Party of China (CPC) Central Committee, still cherishes a strong affection for the school.
Recently, a fifth-grade class from the school wrote a letter to Xi, sharing details about their studies and daily lives while expressing their gratitude. They quickly got a reply from the top Chinese leader.
In a letter dated May 30, two days ahead of the International Children's Day, Xi said he was delighted to hear that the school is doing very well and the students are thriving. He encouraged the students to ""become the talent capable of shouldering the mission of building a strong country and realizing national rejuvenation.""
The bond between Xi and the pupils serves as a prime example of the benefits derived from China's implementation of ""paired-up assistance"" between its eastern and western regions. This practice, first introduced in the 1990s, is a distinctive approach aimed at promoting fair and balanced development across various sectors, including education.
Xi has always attached great importance to ensuring equal access to quality education for every child. ""Education equity is a crucial cornerstone of social fairness,"" he said.
When inspecting the once poverty-stricken hinterland of Daliang Mountains in Sichuan in 2018, Xi asked in detail about children's education in the village. ""In terms of education, don't let children fail at the starting line,"" he said.
In 2019, he took a long journey to a remote mountainous place in Chongqing, which had previously been plagued by poverty. The first stop of his visit was a primary school nestled deep in the mountains.
""No matter how difficult the circumstances, we must not let the children suffer, and no matter how impoverished, we must not deprive them of education,"" Xi said, stressing that efforts must be made to ensure children in impoverished mountainous regions have access to education and enjoy a joyous childhood.
Xi believes that children's health and all-round development are no trivial matter.
In addition to academic scores, he has on many occasions called for greater efforts to build up children's physical strength through sports and exercise.
He had visited the cafeterias of schools to learn about whether children, particularly those in impoverished areas, have nutritious and healthy lunches.
Noticing a high rate of nearsightedness among young students, Xi demanded efforts from the whole society to guarantee a ""bright future"" for children. ""When the young people are strong, the country will be strong,"" he noted.
Despite a very tight schedule every day, Xi has always managed to find time to talk to children, visit schools, participate in children-focused events, and respond to letters from the children. His concern for children has been reflected in various policies and initiatives implemented by the top authorities.
In June 2023, the general offices of the CPC Central Committee and the State Council jointly issued a guideline on establishing a sound and balanced basic public education service system, highlighting consistent financial input to make sure basic public education covers all.
About two months later, an action plan was released for expanding fine elementary education resources and improving the quality of elementary education. It was also written into the government work report delivered at the annual session of the National People's Congress in March this year.
China boasts the world's largest education system and has ascended to the ranks of upper-middle-level countries in terms of the overall modernization of education.
While inspecting a school in Beijing last year, Xi said that his generation is working hard for the goal of building China into a great modern socialist country in all respects by the middle of this century.
""It will be up to you to carry on the mission in the future,"" he told the students.
",4623,http://en.people.cn/n3/2024/0603/c90000-20176978.html
People.cn,"Cai Hairuo, Zhong Wenxing",Politics,20240601,1058,,,State Council removes official,"BEIJING, May 31 (Xinhua) -- China's State Council on Friday announced the removal of Xu Ying from the post of deputy director of the State Tobacco Monopoly Administration, according to an official statement.
",208,http://en.people.cn/n3/2024/0601/c90000-20176899.html
People.cn,"Cai Hairuo, Zhong Wenxing",Politics,20240601,1050,,,"National political advisors urged to contribute wisdom to China's economic work, reform efforts","
Wang Huning, a member of the Standing Committee of the Political Bureau of the Communist Party of China Central Committee and chairman of the Chinese People's Political Consultative Conference (CPPCC) National Committee, presides over the 19th Chairperson's Council meeting of the 14th National Committee of the CPPCC and delivers a speech in Beijing, capital of China, May 31, 2024. (Xinhua/Rao Aimin)
BEIJING, May 31 (Xinhua) -- Wang Huning, China's top political advisor, has called on national political advisors to contribute suggestions on the country's economic work in accordance with the decisions and arrangements made by the Communist Party of China (CPC) Central Committee.
Wang, a member of the Standing Committee of the Political Bureau of the CPC Central Committee and chairman of the National Committee of the Chinese People's Political Consultative Conference (CPPCC), made the remarks during a Chairperson's Council meeting of the 14th CPPCC National Committee in Beijing on Friday.
In his speech, Wang asked members of the CPPCC National Committee to offer suggestions and reach consensus on major issues including effectively implementing macro policies, developing new quality productive forces according to local conditions, deepening reform and expanding opening up, promoting green and low-carbon development, and effectively safeguarding and improving people's well-being.
The CPPCC National Committee was also asked to guide political advisors in communicating the CPC Central Committee's major policies and contribute to boosting confidence and stabilizing expectations.
In addition, Wang called for efforts to organize in-depth research among political advisors concerning fundamental and forward-looking issues in the field of reform, to ensure solid progress of comprehensively deepening reform.
",1827,http://en.people.cn/n3/2024/0601/c90000-20176895.html
People.cn,"Cai Hairuo, Zhong Wenxing",Politics,20240601,1014,,,Former senior Hebei provincial legislator stands trial for bribery,"TAIYUAN, May 31 (Xinhua) -- Wang Xuefeng, former deputy director of the Standing Committee of the Hebei Provincial People's Congress, stood trial at the Intermediate People's Court of Taiyuan in north China's Shanxi Province on Friday.
According to prosecutors, Wang took undue advantage of his various positions from 1999 to 2022 to assist individuals and organizations in matters concerning the selection and appointment of officials, business operations and job arrangements, among other matters. In return, he accepted money and valuables worth over 84.07 million yuan (about 11.83 million U.S. dollars), either directly or through others.
After retirement, Wang abused his influence on the posts he formerly held to seek unfair benefits for others, accepting money and gifts worth more than 4.11 million yuan in return, according to the prosecutors.
The prosecutors, the defendant and his lawyers cross-examined the evidence and gave their respective accounts, according to a court statement.
Wang pleaded guilty and expressed remorse in his final statement.
The verdict will be announced in due course.
",1109,http://en.people.cn/n3/2024/0601/c90000-20176869.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Politics,20240531,1610,,,Xi's article on new quality productive forces to be published,"BEIJING, May 31 (Xinhua) -- An article on new quality productive forces, by Xi Jinping, general secretary of the Communist Party of China (CPC) Central Committee, will be published on Saturday.
The article by Xi, also Chinese president and chairman of the Central Military Commission, will be published in this year's 11th issue of the Qiushi Journal, a flagship magazine of the CPC Central Committee.
Developing new quality productive forces is an endogenous requirement and a pivot of high-quality development, the article wrote.
According to the article, steps should be taken to push ahead with sci-tech innovation, which can generate new industries, new models and new momentum, and is the core element for developing new quality productive forces. It is a must to strengthen sci-tech innovation, especially original and ground-breaking innovation, and step up efforts to build ""high-level self-reliance and strength in science and technology.""
The article underscored the need to promptly apply sci-tech innovation achievements to specific industries and industrial chains, transform and upgrade traditional industries, cultivate and strengthen emerging industries, make plans for the development of future industries, and improve the modern industrial system.
It pointed out that green development underlies high-quality development, and that the new quality productive forces in essence are green. It is imperative to accelerate the transition to a model of green development and work toward the goals of reaching carbon peaking and carbon neutrality.
The article noted that the relations of production must meet the requirements for developing productive forces. It is necessary to deepen reform across the board to create a new type of relations of production that is compatible with the development of new quality productive forces.
The article came from a speech delivered by Xi during a group study session of the Political Bureau of the CPC Central Committee in January 2024.
",1990,http://en.people.cn/n3/2024/0531/c90000-20176777.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Politics,20240531,1604,,,Xi emphasizes all-round development of children,"BEIJING, May 31 (Xinhua) -- Chinese President Xi Jinping has stressed the all-round development of children in a reply letter to students from a primary school in the southwestern province of Sichuan.
Xi, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, encouraged them to be self-reliant and aspiring children in the new era who love the country and the Party.
In the letter dated Thursday, Xi also extended International Children's Day greetings to children nationwide.
Students from Zhijiang Primary School in Sichuan recently wrote a letter to Xi, telling the president about their studies and lives.
In his reply letter, Xi said he was delighted to hear that the school is doing very well and the students are thriving.
""Children are the future of our country,"" Xi emphasized, encouraging them to ""become the talent capable of shouldering the mission of building a strong country and realizing national rejuvenation.""
The school, previously situated in the mountainous regions of Nanchong City, Sichuan Province, was relocated and reconstructed in 2004 with the support of Zhejiang Province in east China, where Xi served as Party chief then.
Xi also laid the foundation for the school, which became operational in September 2005 and currently accommodates 287 students.
",1349,http://en.people.cn/n3/2024/0531/c90000-20176770.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240531,1115,,,"Nearly 27,900 public opinions gathered by outreach offices of China's top legislature","HANGZHOU, May 30 (Xinhua) -- As of April, primary-level legislative outreach offices set up by the Legislative Affairs Commission of the National People's Congress (NPC) Standing Committee have gathered nearly 27,900 public opinions on draft laws, the commission said on Thursday.
The data was revealed at a conference held in Yiwu, east China's Zhejiang Province.
Adhering to the principle of whole-process people's democracy in legislation, the NPC standing committee, China's top legislature, has established several channels to boost people's participation in lawmaking, including legislative outreach offices.
The first four such offices were established by the Legislative Affairs Commission of the NPC Standing Committee in 2015, and the number has reached 45 so far.
According to the conference, there are over 10,630 supporting institutions for these outreach offices, including more than 5,630 for legislative information collection.
Additionally, a dual selection mechanism for soliciting opinions on draft laws has been established. This mechanism allows outreach offices to choose which drafts they wish to review and provide feedback before the laws are submitted for public opinion, according to the conference.
",1227,http://en.people.cn/n3/2024/0531/c90000-20176590.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240531,959,,,"China's State Council appoints, removes officials","BEIJING, May 30 (Xinhua) -- The State Council on Thursday announced the appointment of two officials and the removal of one.
Wang Bao'en was appointed vice minister of water resources; and Cao Jun was named vice minister of veterans affairs, replacing Qian Feng.
",263,http://en.people.cn/n3/2024/0531/c90000-20176481.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240531,922,,,Xi meets representatives attending national conference on public security work,"BEIJING, May 30 (Xinhua) -- Xi Jinping, Chinese president, also general secretary of the Communist Party of China (CPC) Central Committee and chairman of the Central Military Commission, met with representatives attending a national conference on public security work at the Great Hall of the People in Beijing on the afternoon of May 28. Xi extended sincere greetings to them and encouraged police personnel and auxiliary police officers nationwide to strive to promote the modernization of the country's public security work. He also urged them to make new and greater contributions to the building of a strong country and the realization of national rejuvenation.
Li Qiang, Cai Qi, Ding Xuexiang and Li Xi, all members of the Standing Committee of the Political Bureau of the CPC Central Committee, attended the meeting.
At 4 p.m., Xi and other leaders arrived at the West Hall of the Great Hall of the People, and the room was filled with warm applause. Xi and other leaders walked up to the representatives and shook hands with them, talked with them from time to time, and had a group photo taken with them.
Chen Wenqing attended the meeting, and delivered a speech at the national conference on public security work held on the morning of May 29. Chen pointed out that it is imperative to adhere to the guidance of Xi Jinping Thought on Socialism with Chinese Characteristics for a New Era, fully implement Xi Jinping Thought on the Rule of Law and a holistic approach to national security, and thoroughly study and implement Xi's important expositions on public security work in the new era, so as to follow the right direction of public security work on the new journey. He also stressed the need to comprehensively strengthen the CPC's political work to forge a loyal, clean, responsible and strong public security force, which should faithfully perform its duties and missions, and go all out to prevent risks, ensure security, maintain stability, and promote development. He also noted the need to further build the rule of law and strengthen public security work, constantly enhance the quality, efficiency and credibility of law enforcement, and unswervingly adhere to the path of strengthening Chinese police force through reform so as to break new ground in the modernization of Chinese police force.
Li Ganjie, Wu Zhenglong and Wang Xiaohong were present. Wang Xiaohong presided over the conference.
Also present at the conference were leading officials from commissions for judicial, procuratorial and public security affairs under the Party committees of all provinces, autonomous regions, municipalities and cities specifically designated in the state plan, Xinjiang Production and Construction Corps, and provincial capitals, as well as leading officials from public security departments and bureaus under governments of the aforementioned localities. Leading officials from relevant central Party and state departments, and relevant units of the military attended the conference.
",3002,http://en.people.cn/n3/2024/0531/c90000-20176437.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240531,920,,,Xi delivers instructions on development of rural roads,"BEIJING, May 30 (Xinhua) -- Chinese President Xi Jinping has made important instructions on the development of rural roads that ""are well built, managed, maintained and operated"" in recent days. In the instructions, Xi, also general secretary of the Communist Party of China (CPC) Central Committee and chairman of the Central Military Commission, stressed that the Ministry of Transport and other central and local authorities have implemented the decisions and arrangements of the CPC Central Committee in recent years, worked with perseverance to overcome difficulties, and made marked achievements in the development of rural roads that ""are well built, managed, maintained and operated."" As a result, farmers' sense of gain, happiness, and security has been boosted, and rural roads have turned out to be their path to wealth, happiness, and rural revitalization, as well as the path that brings them closer to the Party and government.
Xi stressed that efforts should be continued with perseverance on the new journey in the new era. Policies, laws and regulations should be further refined, governance capacity improved, a new round of actions taken to upgrade rural roads, and the high-quality development of rural roads that ""are well built, managed, maintained and operated"" further advanced. This will help build a beautiful and harmonious countryside that is desirable to live and work in, and provide solid support to bring common prosperity to rural residents, advance rural revitalization across the board, speed up modernization of agriculture and rural areas, and promote Chinese modernization.
This year's meeting on promoting high-quality development of rural roads that ""are well built, managed, maintained and operated"" was held in Shaoxing, Zhejiang Province on May 29. He Lifeng, a member of the Political Bureau of the CPC Central Committee and vice premier, conveyed Xi's important instructions and delivered a speech at the meeting. He noted that Xi's important instructions charted the course of and provided fundamental guidance for the high-quality development of rural roads that ""are well built, managed, maintained and operated"" on the new journey in the new era. He also called for efforts to faithfully study and implement the guiding principles of Xi's important instructions, have a stronger sense of responsibility and urgency, and prioritize efforts to deliver on short- and medium-term major tasks. It is also imperative to improve the quality of road networks, strengthen the management and maintenance of the roads, boost the level of their operation, and ensure road safety. It is imperative to uphold and consolidate the Party's overall leadership, take comprehensively deepening reform as a driving force, make scientific planning in light of local conditions, and make sustained and long-term efforts, so as to continuously improve the capacity to do a good job for the development of rural roads that ""are well built, managed, maintained and operated.""
Those who delivered speeches at the meeting include leading officials from the Ministry of Transport, the National Development and Reform Commission, the Ministry of Finance, the Ministry of Natural Resources, the Ministry of Agriculture and Rural Affairs, the Ministry of Culture and Tourism, Zhejiang Province, Xinjiang Uygur Autonomous Region, Fujian Province, Guizhou Province, Hunan Province, and Gansu Province.
",3417,http://en.people.cn/n3/2024/0531/c90000-20176435.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240531,835,,,Xi Story: An inspirer for sci-tech workers,"BEIJING, May 30 (Xinhua) -- British chemist David Evans cherishes a necktie adorned with Chinese characters representing chemical elements. The distinctive accessory not only reveals his passion for science but often reminds him of the moment when he met Chinese President Xi Jinping.
Four years ago, at a Spring Festival reception in Beijing, the Chinese president noticed Evans' tie while shaking hands with him. Xi said to Evans, ""I can guess your profession. We could have been fellows, (because) I studied chemical engineering (at university).""
Evans, a professor at Beijing University of Chemical Technology, was pleasantly surprised to learn of the Chinese president's academic background at Tsinghua University in the 1970s.
But what amazed him even more was Xi's speech at a symposium attended by scientists in September 2020, in which a lot of scientific knowledge, principles, and historical facts were cited.
""I have rarely seen a state leader having such an ability to engage in an in-depth discussion of scientific logic and laws,"" said Evans.
Noting that the key to Chinese modernization lies in science and technology, Xi has shown a keen interest in frontier areas. He is no stranger to the world of cutting-edge advancements, and concepts like AI, quantum, and self-driving technology dot his speeches. During his inspection visits nationwide, he has visited research institutions and sci-tech enterprises, and is often seen checking out the latest gadgets at tech exhibitions.
He also has deep respect for heroes behind the country's numerous sci-tech breakthroughs.
While presenting top national awards to wheelchair-bound scientists, or hosting video calls with orbiting taikonauts, he expresses care for the people at the forefront of the nation's innovation.
Before the launch of the Shenzhou-10 manned spaceship in 2013, Xi requested that sticky rice dumplings be added to the spaceship pantry so that the orbiting crew could celebrate Dragon Boat Festival in space, like what they do at home on Earth.
In addition to ensuring that all contributions are acknowledged and celebrated, Xi has made it his mission to alleviate the burdens of scientists and engineers and address any problems they face.
In May 2021, when addressing a meeting of academicians and sci-tech worker representatives, he highlighted the efforts on management reform in the sci-tech field, such as freeing sci-tech workers from formalistic and bureaucratic activities and abolishing the outdated evaluation criteria for talent that solely focused on papers, certificates or awards. Instead, he proposed a new evaluation system that was based on innovation, ability and contribution.
Recognizing the financial pressure that they often face, he advocated granting scientists greater decision-making power over technical routes and the use of funds.
Sci-tech workers, who celebrate the eighth National Science and Technology Workers' Day on May 30, have benefited from improved working conditions and increased government support as they strive for innovation.
Over the past decade, China has seen a significant boost in funding for research and development, which rose from 1 trillion yuan (about 140 billion U.S. dollars) in 2012 to 3.09 trillion yuan in 2022. As an important indicator measuring sci-tech manpower input, the number of full-time equivalent R&D personnel in China increased from 3.247 million in 2012 to 6.354 million in 2022.
Xi has also paid particular attention to foreign scientists, especially those from developing countries, who are committed to sci-tech exchanges and cooperation with China.
Last year, he replied to a letter from renowned Cuban scientist Pedro A. Valdes-Sosa, whose team in China chalked up great progress in brain science research and China-Cuba neurotechnology cooperation.
Xi expressed the hope that China-Cuba cooperation in various fields including science and technology could continue in the new era and better benefit the people of the two countries.
The Chinese president's encouragement for international sci-tech collaboration is reflected in many initiatives. China's top science awards are now open to foreign candidates; the Belt and Road Initiative has supported thousands of young foreign scientists to engage in scientific research and academic exchanges in China; and the country's space missions are made available for foreign scientific research payloads.
""We are striving to extend the benefits of scientific and technological innovation to more countries and people,"" Xi once said.
",4541,http://en.people.cn/n3/2024/0531/c90000-20176322.html
People.cn,"Zhang Kaiwei, Zhong Wenxing",Politics,20240530,1614,,,"Chinese vice premier stresses port facility, shipping capacity development","BEIJING, May 30 (Xinhua) -- Chinese Vice Premier He Lifeng has urged efforts to promote the development of port infrastructure and shipping services to better facilitate bulk commodity transportation and storage.
He, also a member of the Political Bureau of the Communist Party of China Central Committee, made the remarks during an inspection tour in east China's Shanghai and its neighboring Zhejiang Province from Tuesday to Wednesday.
During his visit to the Yangshan Deep Water Port and the Ningbo-Zhoushan Port, He learned about the construction and operation of automated container terminals and the development of ore storage and transportation facilities.
He stressed more efforts should be made to modernize port infrastructure and push for the building of smart and green ports.
The vice premier underlined the need to develop rail-water intermodal services to drive down the logistics costs.
He also called for efforts to improve the storage facilities of bulk commodities to ensure the smooth, safe, and stable operation of their supply chains.
",1058,http://en.people.cn/n3/2024/0530/c90000-20176246.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240530,1021,,,Cross-Strait exchange event calls for efforts to advance national reunification,"GUANGZHOU, May 29 (Xinhua) -- A cross-Strait exchange event that opened in Guangzhou, capital of south China's Guangdong Province, on Wednesday has called for concerted efforts across the Taiwan Strait to advance China's reunification.
More than 200 people, including heads of political parties and youth representatives from Taiwan as well as cross-Strait experts, attended the annual event, which is in its fourth edition this year.
In his address, Huang Kunming, a member of the Political Bureau of the Communist Party of China (CPC) Central Committee and secretary of the CPC Guangdong Provincial Committee, invited Taiwan compatriots to make investments and pursue personal development in Guangdong, a pioneer of China's reform and opening-up initiative.
He also pledged further efforts to deepen exchanges and cooperation in various fields between Guangdong and Taiwan.
Song Tao, head of both the Taiwan Work Office of the CPC Central Committee and the Taiwan Affairs Office of the State Council, reiterated the mainland's firm will and strong capabilities of resolving the Taiwan question.
""We reserve the option of taking all measures necessary,"" Song said, calling on Taiwan compatriots to firmly uphold the one-China principle, oppose ""Taiwan independence"" and external interference, and work to promote the peaceful development of cross-Strait relations and cross-Strait integrated development.
Hung Hsiu-chu, former chairperson of the Chinese Kuomintang party, and Wu Cheng-tien, chairman of the New Party, condemned Taiwan regional leader Lai Ching-te for promoting ""Taiwan independence"" separatism and being willing to serve as a pawn for external forces, which has escalated tensions across the Strait while disregarding the safety and happiness of the 23 million Taiwan compatriots.
The two-day event also features three sub-forums that will be held in Foshan and Zhuhai, respectively, after the opening ceremony.
",1930,http://en.people.cn/n3/2024/0530/c90000-20176003.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240530,1015,,,Mainland spokesperson slams DPP authorities' collusion with U.S.,"BEIJING, May 29 (Xinhua) -- A Chinese mainland spokesperson on Wednesday denounced the collusion between the Democratic Progressive Party (DPP) authorities in Taiwan and external forces including the United States, commenting on the U.S. Department of State spokesperson's remarks on the debut speech of Taiwan's new leader.
Responding to a media query, Zhu Fenglian, spokesperson for the Taiwan Affairs Office of the State Council, described Lai Ching-te's debut speech on May 20 as an out-and-out declaration of ""Taiwan independence,"" and said the DPP authorities and external forces including the United States were performing a duet that calls white black.
If the U.S. side truly hopes for peace and stability across the Taiwan Strait, it should abide by the one-China principle and its commitments with China to oppose ""Taiwan independence"" with concrete action, Zhu said.
She said that whatever the United States and the Taiwan region do will not alter the fact that there is but one China in the world and Taiwan is part of China, and neither can they change the irreversible trend of national reunification.
",1116,http://en.people.cn/n3/2024/0530/c90000-20175989.html
People.cn,"Zhang Kaiwei, Liang Jun",Politics,20240530,1011,,,Senior Chinese legislator stresses promoting Yellow River ecological protection,"
Li Hongzhong, a member of the Political Bureau of the Communist Party of China Central Committee and vice chairman of the National People's Congress (NPC) Standing Committee, presides over an NPC Standing Committee meeting on an enforcement inspection of the Yellow River Protection Law and delivers a speech at the meeting in Beijing, capital of China, May 29, 2024. (Xinhua/Ding Lin)
BEIJING, May 29 (Xinhua) -- Li Hongzhong, vice chairman of the Standing Committee of the National People's Congress, on Wednesday urged leveraging legal strength to promote ecological protection and high-quality development in the Yellow River Basin.
Li, also a member of the Political Bureau of the Communist Party of China (CPC) Central Committee, made the remarks during an NPC Standing Committee meeting on an enforcement inspection of the Yellow River Protection Law.
The Yellow River, China's second-largest river after the Yangtze, is dubbed the ""mother river."" In recent years, continued efforts have been made to protect its ecology, with the Yellow River Protection Law coming into effect on April 1, 2023.
He said the law is an important piece of legislation aimed at the ecological and environmental protection of a specific river basin, establishing an effective legal system for the protection of the Yellow River.
Li stated that the inspection should encourage the government at all levels to take a unified approach to protecting the Yellow River and address the prominent issues in implementing the law.
He demanded a problem-oriented approach, tracing the root causes and proposing practical and effective suggestions.
From June to September, the law enforcement inspection teams will conduct field inspections in seven provincial-level regions, including Shanxi, Shandong, Henan, Shaanxi, Qinghai, Gansu, and Ningxia.
Besides, a symposium on the implementation of the Yellow River Protection Law will be held in Inner Mongolia, and early-stage research will be conducted in southwest China's Sichuan Province, achieving full coverage of the nine regions within the Yellow River basin.
The inspection will cover a variety of aspects, such as ecological protection and restoration, water resource conservation, water-sediment regulation, and control of floods and pollution.
",2279,http://en.people.cn/n3/2024/0530/c90000-20175983.html
